user_sk,event_sk,time_sk,timestamp,device
120,4,3,2023-01-03 10:55:00,mobile
44,5,4,2023-01-04 18:15:00,desktop
44,2,4,2023-01-04 08:20:00,desktop
44,1,4,2023-01-04 13:31:00,mobile
44,4,4,2023-01-04 07:45:00,desktop
44,3,4,2023-01-04 01:29:00,mobile
169,5,4,2023-01-04 17:01:00,desktop
169,2,4,2023-01-04 02:07:00,tablet
169,2,4,2023-01-04 22:03:00,tablet
142,3,4,2023-01-04 23:09:00,desktop
142,5,4,2023-01-04 01:24:00,desktop
142,3,4,2023-01-04 19:26:00,desktop
142,2,4,2023-01-04 13:12:00,mobile
142,4,4,2023-01-04 20:06:00,desktop
163,1,4,2023-01-04 12:28:00,desktop
163,3,4,2023-01-04 16:21:00,desktop
163,4,4,2023-01-04 00:24:00,mobile
163,1,4,2023-01-04 09:17:00,tablet
163,4,4,2023-01-04 21:58:00,desktop
73,4,4,2023-01-04 06:22:00,tablet
73,4,4,2023-01-04 13:31:00,tablet
73,2,4,2023-01-04 21:05:00,mobile
73,3,4,2023-01-04 22:24:00,tablet
158,5,4,2023-01-04 01:35:00,desktop
158,1,4,2023-01-04 22:09:00,tablet
158,1,4,2023-01-04 15:32:00,desktop
49,2,4,2023-01-04 12:49:00,mobile
49,4,4,2023-01-04 14:54:00,tablet
49,4,4,2023-01-04 09:12:00,mobile
49,5,4,2023-01-04 12:38:00,mobile
24,4,4,2023-01-04 04:31:00,mobile
24,1,4,2023-01-04 02:34:00,mobile
60,3,4,2023-01-04 20:14:00,mobile
60,2,4,2023-01-04 04:23:00,desktop
60,3,4,2023-01-04 19:27:00,tablet
52,2,4,2023-01-04 19:47:00,tablet
52,3,4,2023-01-04 06:25:00,mobile
125,4,4,2023-01-04 06:26:00,desktop
125,5,4,2023-01-04 00:37:00,mobile
125,5,4,2023-01-04 22:22:00,mobile
125,1,4,2023-01-04 05:00:00,desktop
32,5,4,2023-01-04 17:14:00,desktop
32,1,4,2023-01-04 14:51:00,desktop
67,5,4,2023-01-04 20:10:00,desktop
67,2,4,2023-01-04 23:53:00,tablet
67,1,4,2023-01-04 07:46:00,tablet
67,1,4,2023-01-04 06:25:00,desktop
67,2,4,2023-01-04 15:19:00,mobile
173,3,4,2023-01-04 19:00:00,desktop
75,5,4,2023-01-04 08:24:00,tablet
90,3,4,2023-01-04 01:48:00,desktop
90,3,4,2023-01-04 03:07:00,mobile
143,1,4,2023-01-04 06:15:00,tablet
143,3,4,2023-01-04 18:01:00,desktop
66,2,4,2023-01-04 18:26:00,mobile
66,1,4,2023-01-04 09:34:00,mobile
66,3,4,2023-01-04 07:36:00,mobile
10,2,4,2023-01-04 14:53:00,mobile
10,1,4,2023-01-04 07:46:00,mobile
10,2,4,2023-01-04 12:16:00,mobile
87,2,4,2023-01-04 10:43:00,mobile
87,3,4,2023-01-04 01:01:00,desktop
87,3,4,2023-01-04 18:07:00,mobile
87,2,4,2023-01-04 07:55:00,tablet
89,5,4,2023-01-04 03:23:00,tablet
80,4,4,2023-01-04 01:55:00,mobile
80,5,4,2023-01-04 00:32:00,tablet
80,1,4,2023-01-04 20:08:00,mobile
80,1,4,2023-01-04 02:04:00,tablet
80,3,4,2023-01-04 14:31:00,mobile
150,5,4,2023-01-04 23:32:00,desktop
150,5,4,2023-01-04 23:15:00,desktop
150,2,4,2023-01-04 05:25:00,tablet
150,1,4,2023-01-04 21:11:00,tablet
150,4,4,2023-01-04 09:06:00,desktop
200,1,4,2023-01-04 01:28:00,mobile
200,5,4,2023-01-04 16:04:00,desktop
65,4,4,2023-01-04 23:48:00,mobile
65,5,4,2023-01-04 01:05:00,mobile
65,4,4,2023-01-04 17:00:00,desktop
65,1,4,2023-01-04 13:13:00,mobile
65,5,4,2023-01-04 14:48:00,desktop
55,1,4,2023-01-04 04:38:00,desktop
55,4,4,2023-01-04 00:24:00,desktop
55,3,4,2023-01-04 15:02:00,tablet
55,1,4,2023-01-04 19:15:00,tablet
141,4,4,2023-01-04 00:53:00,desktop
141,4,4,2023-01-04 00:04:00,desktop
141,4,4,2023-01-04 09:25:00,tablet
141,2,4,2023-01-04 17:14:00,desktop
141,3,4,2023-01-04 07:56:00,mobile
96,4,4,2023-01-04 09:08:00,mobile
96,1,4,2023-01-04 04:31:00,mobile
96,2,4,2023-01-04 03:02:00,mobile
96,1,4,2023-01-04 06:45:00,desktop
96,2,4,2023-01-04 09:04:00,desktop
102,5,4,2023-01-04 07:28:00,mobile
102,3,4,2023-01-04 20:15:00,desktop
102,2,4,2023-01-04 04:20:00,tablet
144,4,4,2023-01-04 17:11:00,desktop
144,3,4,2023-01-04 06:00:00,desktop
144,2,4,2023-01-04 10:32:00,tablet
101,4,4,2023-01-04 20:46:00,mobile
101,2,4,2023-01-04 04:08:00,mobile
63,1,4,2023-01-04 03:01:00,tablet
53,1,4,2023-01-04 12:59:00,tablet
53,2,4,2023-01-04 09:45:00,desktop
148,4,4,2023-01-04 03:46:00,mobile
20,5,4,2023-01-04 07:09:00,desktop
20,5,4,2023-01-04 14:54:00,tablet
92,2,4,2023-01-04 22:46:00,desktop
92,1,4,2023-01-04 06:22:00,mobile
40,5,4,2023-01-04 08:19:00,desktop
40,5,4,2023-01-04 13:06:00,tablet
40,4,4,2023-01-04 04:29:00,tablet
40,4,4,2023-01-04 18:25:00,mobile
185,5,4,2023-01-04 00:08:00,mobile
185,1,4,2023-01-04 18:37:00,desktop
185,4,4,2023-01-04 12:36:00,tablet
156,3,4,2023-01-04 06:28:00,desktop
156,4,4,2023-01-04 17:47:00,mobile
156,3,4,2023-01-04 02:46:00,mobile
156,2,4,2023-01-04 18:00:00,mobile
156,3,4,2023-01-04 01:29:00,mobile
132,5,4,2023-01-04 19:00:00,desktop
132,1,4,2023-01-04 18:09:00,mobile
132,5,4,2023-01-04 01:34:00,desktop
198,3,4,2023-01-04 19:47:00,mobile
198,3,4,2023-01-04 15:05:00,mobile
198,2,4,2023-01-04 05:56:00,mobile
198,2,4,2023-01-04 01:33:00,desktop
198,2,4,2023-01-04 05:53:00,tablet
192,5,4,2023-01-04 08:41:00,mobile
192,5,4,2023-01-04 19:29:00,desktop
192,3,4,2023-01-04 07:10:00,tablet
192,2,4,2023-01-04 13:17:00,tablet
3,4,4,2023-01-04 06:22:00,mobile
3,4,4,2023-01-04 17:44:00,desktop
3,5,4,2023-01-04 10:21:00,mobile
149,2,4,2023-01-04 21:42:00,tablet
149,4,4,2023-01-04 21:26:00,tablet
149,5,4,2023-01-04 16:49:00,tablet
149,1,4,2023-01-04 16:02:00,tablet
149,4,4,2023-01-04 03:40:00,desktop
51,3,4,2023-01-04 15:50:00,tablet
51,3,4,2023-01-04 06:42:00,tablet
51,2,4,2023-01-04 03:43:00,mobile
51,4,4,2023-01-04 20:28:00,mobile
51,2,4,2023-01-04 12:59:00,mobile
76,1,4,2023-01-04 13:45:00,mobile
76,5,4,2023-01-04 21:31:00,mobile
76,3,4,2023-01-04 08:53:00,tablet
76,2,4,2023-01-04 03:02:00,tablet
61,5,4,2023-01-04 22:00:00,desktop
68,1,4,2023-01-04 17:39:00,desktop
68,4,4,2023-01-04 18:53:00,mobile
68,5,4,2023-01-04 09:35:00,mobile
68,2,4,2023-01-04 05:05:00,tablet
68,4,4,2023-01-04 21:09:00,mobile
168,4,4,2023-01-04 04:22:00,tablet
168,3,4,2023-01-04 21:01:00,desktop
168,4,4,2023-01-04 18:24:00,desktop
168,4,4,2023-01-04 04:06:00,mobile
187,5,4,2023-01-04 09:04:00,desktop
187,3,4,2023-01-04 02:13:00,tablet
187,4,4,2023-01-04 13:13:00,desktop
12,5,4,2023-01-04 11:20:00,desktop
94,3,4,2023-01-04 03:23:00,tablet
94,1,4,2023-01-04 22:56:00,desktop
94,2,4,2023-01-04 15:21:00,tablet
94,2,4,2023-01-04 03:28:00,mobile
94,2,4,2023-01-04 17:00:00,desktop
153,1,4,2023-01-04 09:25:00,mobile
153,5,4,2023-01-04 13:13:00,mobile
153,1,4,2023-01-04 02:28:00,tablet
153,5,4,2023-01-04 03:41:00,mobile
159,4,4,2023-01-04 18:09:00,desktop
129,5,4,2023-01-04 16:55:00,desktop
13,5,4,2023-01-04 13:36:00,desktop
13,1,4,2023-01-04 18:16:00,tablet
13,1,4,2023-01-04 01:01:00,tablet
13,5,4,2023-01-04 11:55:00,mobile
13,3,4,2023-01-04 02:15:00,tablet
165,2,4,2023-01-04 12:18:00,desktop
165,2,4,2023-01-04 13:49:00,desktop
171,5,4,2023-01-04 14:21:00,tablet
171,4,4,2023-01-04 02:05:00,tablet
171,2,4,2023-01-04 19:33:00,desktop
171,5,4,2023-01-04 09:48:00,desktop
112,4,4,2023-01-04 12:27:00,mobile
57,3,4,2023-01-04 19:08:00,mobile
57,1,4,2023-01-04 19:22:00,tablet
57,3,4,2023-01-04 18:34:00,mobile
57,1,4,2023-01-04 22:17:00,tablet
57,4,4,2023-01-04 22:17:00,desktop
128,4,4,2023-01-04 05:41:00,desktop
128,2,4,2023-01-04 11:23:00,tablet
174,2,4,2023-01-04 11:45:00,tablet
174,1,4,2023-01-04 02:05:00,desktop
174,3,4,2023-01-04 19:11:00,tablet
174,5,4,2023-01-04 11:25:00,tablet
140,3,4,2023-01-04 07:13:00,desktop
140,2,4,2023-01-04 10:32:00,tablet
140,5,4,2023-01-04 14:12:00,desktop
17,3,4,2023-01-04 08:46:00,desktop
17,5,4,2023-01-04 01:45:00,mobile
17,3,4,2023-01-04 05:40:00,tablet
167,1,4,2023-01-04 15:53:00,tablet
167,4,4,2023-01-04 03:48:00,tablet
167,2,4,2023-01-04 14:15:00,mobile
167,2,4,2023-01-04 09:27:00,desktop
181,2,4,2023-01-04 00:15:00,mobile
181,2,4,2023-01-04 17:45:00,desktop
181,3,4,2023-01-04 06:38:00,tablet
181,1,4,2023-01-04 11:37:00,mobile
6,3,4,2023-01-04 05:18:00,tablet
6,2,4,2023-01-04 15:45:00,mobile
6,5,4,2023-01-04 00:55:00,desktop
6,1,4,2023-01-04 16:10:00,desktop
6,4,4,2023-01-04 02:43:00,desktop
27,1,4,2023-01-04 22:42:00,mobile
27,5,4,2023-01-04 00:37:00,mobile
199,3,4,2023-01-04 11:09:00,tablet
172,4,4,2023-01-04 00:18:00,mobile
30,5,4,2023-01-04 23:30:00,mobile
30,1,4,2023-01-04 21:12:00,mobile
30,2,4,2023-01-04 02:14:00,desktop
30,4,4,2023-01-04 03:26:00,mobile
82,4,4,2023-01-04 09:56:00,mobile
131,3,4,2023-01-04 13:12:00,mobile
79,4,4,2023-01-04 18:36:00,desktop
79,5,4,2023-01-04 05:58:00,mobile
182,1,4,2023-01-04 13:08:00,desktop
182,4,4,2023-01-04 20:10:00,desktop
182,5,4,2023-01-04 23:27:00,tablet
182,2,4,2023-01-04 23:54:00,desktop
182,4,4,2023-01-04 10:54:00,tablet
70,1,4,2023-01-04 22:51:00,tablet
70,4,4,2023-01-04 15:48:00,tablet
70,4,4,2023-01-04 14:54:00,desktop
70,4,4,2023-01-04 23:31:00,tablet
70,4,4,2023-01-04 11:36:00,tablet
164,1,4,2023-01-04 09:27:00,tablet
186,3,4,2023-01-04 20:48:00,tablet
186,5,4,2023-01-04 07:52:00,desktop
186,3,4,2023-01-04 10:28:00,tablet
1,1,4,2023-01-04 04:21:00,mobile
1,1,4,2023-01-04 08:20:00,mobile
190,4,5,2023-01-05 12:20:00,mobile
50,1,5,2023-01-05 03:24:00,tablet
50,5,5,2023-01-05 05:28:00,mobile
50,2,5,2023-01-05 08:05:00,mobile
50,5,5,2023-01-05 01:05:00,mobile
64,1,5,2023-01-05 03:38:00,tablet
64,4,5,2023-01-05 13:06:00,desktop
64,5,5,2023-01-05 13:12:00,desktop
64,4,5,2023-01-05 21:57:00,mobile
102,4,5,2023-01-05 07:10:00,mobile
102,3,5,2023-01-05 09:23:00,desktop
102,5,5,2023-01-05 22:36:00,tablet
102,4,5,2023-01-05 23:08:00,desktop
102,2,5,2023-01-05 05:30:00,mobile
163,4,5,2023-01-05 18:04:00,mobile
163,3,5,2023-01-05 13:52:00,tablet
163,4,5,2023-01-05 19:24:00,desktop
163,1,5,2023-01-05 03:41:00,desktop
170,5,5,2023-01-05 00:32:00,mobile
196,5,5,2023-01-05 05:16:00,tablet
196,1,5,2023-01-05 17:22:00,mobile
90,3,5,2023-01-05 04:17:00,tablet
66,2,5,2023-01-05 17:02:00,mobile
56,4,5,2023-01-05 05:47:00,desktop
56,5,5,2023-01-05 03:46:00,desktop
56,5,5,2023-01-05 07:31:00,desktop
193,5,5,2023-01-05 01:25:00,desktop
193,2,5,2023-01-05 18:57:00,mobile
193,1,5,2023-01-05 17:01:00,tablet
193,4,5,2023-01-05 21:17:00,tablet
162,3,5,2023-01-05 13:24:00,mobile
162,3,5,2023-01-05 23:42:00,mobile
162,5,5,2023-01-05 08:12:00,desktop
44,5,5,2023-01-05 00:35:00,tablet
44,2,5,2023-01-05 20:30:00,tablet
44,1,5,2023-01-05 05:11:00,mobile
98,1,5,2023-01-05 09:14:00,desktop
28,2,5,2023-01-05 17:25:00,desktop
28,2,5,2023-01-05 02:11:00,tablet
28,1,5,2023-01-05 16:47:00,mobile
28,2,5,2023-01-05 11:38:00,mobile
172,5,5,2023-01-05 17:09:00,tablet
19,4,5,2023-01-05 13:50:00,tablet
54,5,5,2023-01-05 03:00:00,tablet
134,1,5,2023-01-05 05:22:00,desktop
134,5,5,2023-01-05 19:27:00,mobile
134,4,5,2023-01-05 23:34:00,tablet
97,1,5,2023-01-05 14:11:00,tablet
97,4,5,2023-01-05 12:41:00,mobile
97,5,5,2023-01-05 05:17:00,desktop
97,4,5,2023-01-05 18:47:00,tablet
97,2,5,2023-01-05 18:01:00,desktop
194,3,5,2023-01-05 14:03:00,desktop
194,4,5,2023-01-05 11:35:00,mobile
194,1,5,2023-01-05 22:45:00,tablet
194,2,5,2023-01-05 13:20:00,mobile
4,1,5,2023-01-05 06:17:00,tablet
4,2,5,2023-01-05 14:24:00,mobile
4,3,5,2023-01-05 12:20:00,mobile
4,1,5,2023-01-05 15:42:00,tablet
4,1,5,2023-01-05 03:56:00,mobile
159,2,5,2023-01-05 13:02:00,mobile
159,1,5,2023-01-05 16:08:00,desktop
159,5,5,2023-01-05 10:55:00,mobile
159,1,5,2023-01-05 04:07:00,tablet
159,2,5,2023-01-05 14:02:00,mobile
117,1,5,2023-01-05 06:24:00,desktop
161,2,5,2023-01-05 16:38:00,mobile
161,4,5,2023-01-05 23:05:00,mobile
161,2,5,2023-01-05 06:47:00,mobile
161,1,5,2023-01-05 07:47:00,mobile
161,4,5,2023-01-05 22:15:00,tablet
174,3,5,2023-01-05 19:05:00,tablet
15,4,5,2023-01-05 10:16:00,mobile
15,1,5,2023-01-05 19:24:00,desktop
15,5,5,2023-01-05 09:22:00,mobile
15,2,5,2023-01-05 19:21:00,mobile
84,5,5,2023-01-05 16:31:00,desktop
84,2,5,2023-01-05 13:37:00,mobile
84,1,5,2023-01-05 06:38:00,desktop
84,1,5,2023-01-05 00:58:00,desktop
47,5,5,2023-01-05 03:53:00,tablet
126,5,5,2023-01-05 01:24:00,tablet
126,4,5,2023-01-05 07:46:00,desktop
126,5,5,2023-01-05 15:39:00,mobile
24,5,5,2023-01-05 16:34:00,desktop
24,3,5,2023-01-05 19:44:00,tablet
24,3,5,2023-01-05 03:47:00,desktop
24,5,5,2023-01-05 23:10:00,tablet
179,5,5,2023-01-05 23:24:00,desktop
179,5,5,2023-01-05 00:23:00,desktop
179,3,5,2023-01-05 14:45:00,desktop
179,1,5,2023-01-05 02:50:00,desktop
95,5,5,2023-01-05 14:09:00,desktop
95,4,5,2023-01-05 09:04:00,desktop
95,2,5,2023-01-05 12:37:00,desktop
95,3,5,2023-01-05 14:27:00,tablet
118,1,5,2023-01-05 21:44:00,tablet
118,5,5,2023-01-05 00:13:00,desktop
118,5,5,2023-01-05 13:43:00,tablet
118,1,5,2023-01-05 23:07:00,mobile
118,3,5,2023-01-05 03:04:00,mobile
107,1,5,2023-01-05 06:42:00,tablet
17,4,5,2023-01-05 02:11:00,tablet
17,2,5,2023-01-05 21:11:00,mobile
29,2,5,2023-01-05 06:49:00,desktop
29,3,5,2023-01-05 04:09:00,mobile
29,1,5,2023-01-05 15:38:00,tablet
189,4,5,2023-01-05 22:11:00,tablet
189,5,5,2023-01-05 18:15:00,tablet
110,4,5,2023-01-05 09:09:00,mobile
110,2,5,2023-01-05 06:04:00,mobile
110,3,5,2023-01-05 07:36:00,desktop
110,3,5,2023-01-05 19:29:00,tablet
53,5,5,2023-01-05 19:10:00,mobile
53,3,5,2023-01-05 18:59:00,tablet
53,1,5,2023-01-05 21:46:00,tablet
53,5,5,2023-01-05 08:09:00,tablet
185,4,5,2023-01-05 02:20:00,mobile
185,2,5,2023-01-05 11:35:00,mobile
185,1,5,2023-01-05 20:50:00,desktop
185,3,5,2023-01-05 12:15:00,mobile
30,3,5,2023-01-05 04:38:00,desktop
30,1,5,2023-01-05 20:00:00,tablet
30,4,5,2023-01-05 01:19:00,desktop
30,1,5,2023-01-05 07:25:00,desktop
164,1,5,2023-01-05 12:46:00,desktop
164,3,5,2023-01-05 22:30:00,tablet
164,2,5,2023-01-05 03:49:00,mobile
164,3,5,2023-01-05 02:53:00,tablet
164,2,5,2023-01-05 09:47:00,tablet
149,3,5,2023-01-05 20:26:00,mobile
149,4,5,2023-01-05 01:11:00,mobile
149,2,5,2023-01-05 15:45:00,desktop
131,4,5,2023-01-05 00:22:00,mobile
131,4,5,2023-01-05 18:12:00,desktop
6,1,5,2023-01-05 16:29:00,mobile
6,5,5,2023-01-05 05:05:00,tablet
6,5,5,2023-01-05 22:24:00,tablet
6,4,5,2023-01-05 23:07:00,mobile
6,2,5,2023-01-05 02:30:00,desktop
121,1,5,2023-01-05 23:28:00,desktop
121,5,5,2023-01-05 21:46:00,mobile
121,3,5,2023-01-05 13:26:00,tablet
88,3,5,2023-01-05 23:05:00,mobile
88,1,5,2023-01-05 03:28:00,desktop
88,2,5,2023-01-05 08:05:00,mobile
88,5,5,2023-01-05 11:44:00,desktop
176,2,5,2023-01-05 12:18:00,tablet
176,1,5,2023-01-05 09:35:00,mobile
176,5,5,2023-01-05 12:21:00,desktop
65,2,5,2023-01-05 12:51:00,desktop
65,3,5,2023-01-05 14:55:00,desktop
14,3,5,2023-01-05 02:00:00,mobile
14,3,5,2023-01-05 12:04:00,mobile
14,2,5,2023-01-05 02:03:00,mobile
14,1,5,2023-01-05 00:38:00,mobile
51,4,5,2023-01-05 11:17:00,desktop
51,2,5,2023-01-05 23:37:00,tablet
51,1,5,2023-01-05 04:03:00,mobile
51,1,5,2023-01-05 11:04:00,desktop
51,1,5,2023-01-05 01:14:00,desktop
154,5,5,2023-01-05 19:18:00,desktop
154,5,5,2023-01-05 11:18:00,tablet
154,1,5,2023-01-05 15:23:00,tablet
154,3,5,2023-01-05 01:01:00,mobile
142,5,5,2023-01-05 21:38:00,tablet
142,5,5,2023-01-05 10:41:00,mobile
142,5,5,2023-01-05 19:25:00,desktop
142,2,5,2023-01-05 21:08:00,tablet
174,1,6,2023-01-06 18:08:00,mobile
174,1,6,2023-01-06 09:37:00,tablet
174,4,6,2023-01-06 11:28:00,tablet
33,3,6,2023-01-06 13:23:00,tablet
33,3,6,2023-01-06 13:57:00,desktop
150,1,6,2023-01-06 16:34:00,desktop
150,5,6,2023-01-06 08:35:00,mobile
150,2,6,2023-01-06 07:42:00,tablet
150,4,6,2023-01-06 13:53:00,desktop
150,2,6,2023-01-06 07:37:00,tablet
156,3,6,2023-01-06 12:01:00,tablet
156,1,6,2023-01-06 17:10:00,tablet
79,5,6,2023-01-06 03:06:00,mobile
79,2,6,2023-01-06 20:50:00,mobile
79,2,6,2023-01-06 09:07:00,mobile
79,3,6,2023-01-06 14:36:00,desktop
75,5,6,2023-01-06 02:58:00,tablet
75,5,6,2023-01-06 02:49:00,tablet
75,4,6,2023-01-06 05:23:00,tablet
75,3,6,2023-01-06 22:31:00,desktop
75,5,6,2023-01-06 20:30:00,tablet
138,3,6,2023-01-06 20:18:00,desktop
138,1,6,2023-01-06 21:06:00,tablet
138,2,6,2023-01-06 20:08:00,desktop
184,3,6,2023-01-06 06:54:00,tablet
184,3,6,2023-01-06 11:14:00,mobile
184,5,6,2023-01-06 20:30:00,mobile
118,1,6,2023-01-06 11:28:00,desktop
118,4,6,2023-01-06 02:41:00,desktop
183,4,6,2023-01-06 11:03:00,tablet
183,5,6,2023-01-06 15:03:00,desktop
183,5,6,2023-01-06 15:45:00,mobile
183,4,6,2023-01-06 17:58:00,tablet
41,5,6,2023-01-06 20:27:00,desktop
41,4,6,2023-01-06 18:33:00,mobile
158,4,6,2023-01-06 23:36:00,tablet
182,5,6,2023-01-06 17:45:00,desktop
182,1,6,2023-01-06 11:45:00,mobile
182,3,6,2023-01-06 19:05:00,desktop
182,5,6,2023-01-06 23:13:00,desktop
19,5,6,2023-01-06 20:11:00,mobile
19,2,6,2023-01-06 21:22:00,mobile
19,3,6,2023-01-06 20:28:00,tablet
87,3,6,2023-01-06 09:38:00,mobile
87,2,6,2023-01-06 22:20:00,desktop
50,2,6,2023-01-06 17:25:00,mobile
50,4,6,2023-01-06 05:34:00,mobile
50,1,6,2023-01-06 23:02:00,desktop
50,2,6,2023-01-06 12:39:00,tablet
67,1,6,2023-01-06 04:32:00,mobile
146,4,6,2023-01-06 12:49:00,tablet
146,5,6,2023-01-06 08:10:00,tablet
177,3,6,2023-01-06 15:15:00,mobile
177,4,6,2023-01-06 23:04:00,mobile
177,1,6,2023-01-06 01:49:00,mobile
168,1,6,2023-01-06 14:23:00,tablet
168,1,6,2023-01-06 06:15:00,desktop
103,4,6,2023-01-06 21:59:00,desktop
103,2,6,2023-01-06 04:45:00,tablet
181,1,6,2023-01-06 19:46:00,tablet
181,5,6,2023-01-06 20:53:00,desktop
181,5,6,2023-01-06 08:50:00,desktop
181,5,6,2023-01-06 09:57:00,desktop
181,3,6,2023-01-06 15:02:00,mobile
191,4,6,2023-01-06 19:54:00,desktop
191,4,6,2023-01-06 05:03:00,desktop
9,5,6,2023-01-06 11:23:00,desktop
9,5,6,2023-01-06 11:40:00,mobile
9,1,6,2023-01-06 21:14:00,tablet
9,4,6,2023-01-06 04:06:00,tablet
9,2,6,2023-01-06 18:37:00,tablet
162,1,6,2023-01-06 04:55:00,mobile
69,2,6,2023-01-06 10:00:00,desktop
69,1,6,2023-01-06 09:30:00,desktop
69,4,6,2023-01-06 02:22:00,mobile
69,5,6,2023-01-06 16:11:00,tablet
69,2,6,2023-01-06 04:52:00,mobile
59,5,6,2023-01-06 08:37:00,mobile
59,3,6,2023-01-06 08:44:00,tablet
59,2,6,2023-01-06 11:05:00,tablet
30,4,6,2023-01-06 19:34:00,mobile
30,3,6,2023-01-06 21:58:00,mobile
30,2,6,2023-01-06 03:03:00,desktop
57,1,6,2023-01-06 07:36:00,desktop
57,3,6,2023-01-06 01:00:00,desktop
57,1,6,2023-01-06 08:07:00,tablet
42,5,6,2023-01-06 13:57:00,desktop
42,2,6,2023-01-06 11:57:00,tablet
42,4,6,2023-01-06 20:50:00,desktop
42,5,6,2023-01-06 12:55:00,mobile
189,5,6,2023-01-06 13:59:00,desktop
189,1,6,2023-01-06 01:10:00,desktop
189,3,6,2023-01-06 05:13:00,mobile
35,2,7,2023-01-07 10:59:00,tablet
35,4,7,2023-01-07 01:13:00,desktop
35,5,7,2023-01-07 16:42:00,desktop
35,3,7,2023-01-07 21:15:00,desktop
3,3,7,2023-01-07 08:08:00,desktop
3,5,7,2023-01-07 21:30:00,mobile
3,1,7,2023-01-07 07:54:00,mobile
3,4,7,2023-01-07 09:08:00,desktop
3,1,7,2023-01-07 09:50:00,desktop
108,5,7,2023-01-07 09:56:00,desktop
108,1,7,2023-01-07 10:28:00,desktop
108,4,7,2023-01-07 16:06:00,tablet
174,4,7,2023-01-07 20:37:00,desktop
174,5,7,2023-01-07 13:37:00,desktop
174,3,7,2023-01-07 11:28:00,desktop
174,3,7,2023-01-07 01:49:00,tablet
17,1,7,2023-01-07 11:01:00,mobile
17,4,7,2023-01-07 15:59:00,tablet
17,4,7,2023-01-07 15:09:00,desktop
17,4,7,2023-01-07 04:31:00,desktop
17,2,7,2023-01-07 21:11:00,tablet
132,4,7,2023-01-07 00:12:00,mobile
132,2,7,2023-01-07 08:43:00,mobile
132,2,7,2023-01-07 14:14:00,tablet
178,4,7,2023-01-07 10:14:00,mobile
178,4,7,2023-01-07 08:12:00,desktop
178,4,7,2023-01-07 22:02:00,desktop
178,1,7,2023-01-07 10:12:00,mobile
178,3,7,2023-01-07 04:25:00,mobile
112,3,7,2023-01-07 17:18:00,mobile
166,5,7,2023-01-07 16:06:00,desktop
166,3,7,2023-01-07 18:18:00,tablet
166,1,7,2023-01-07 00:52:00,mobile
166,3,7,2023-01-07 01:09:00,desktop
166,3,7,2023-01-07 11:26:00,mobile
81,2,7,2023-01-07 00:45:00,tablet
81,2,7,2023-01-07 03:47:00,desktop
81,4,7,2023-01-07 08:34:00,tablet
177,2,7,2023-01-07 11:48:00,desktop
26,4,7,2023-01-07 14:34:00,tablet
26,3,7,2023-01-07 17:56:00,mobile
26,3,7,2023-01-07 05:03:00,desktop
26,5,7,2023-01-07 14:19:00,desktop
130,2,7,2023-01-07 22:33:00,tablet
50,4,7,2023-01-07 12:17:00,mobile
50,4,7,2023-01-07 11:00:00,desktop
50,4,7,2023-01-07 04:07:00,mobile
49,5,7,2023-01-07 10:59:00,desktop
49,3,7,2023-01-07 10:11:00,mobile
49,2,7,2023-01-07 06:10:00,mobile
49,2,7,2023-01-07 19:58:00,mobile
49,1,7,2023-01-07 22:45:00,desktop
80,5,7,2023-01-07 02:19:00,tablet
152,1,7,2023-01-07 09:59:00,desktop
152,2,7,2023-01-07 03:38:00,mobile
64,2,7,2023-01-07 18:10:00,mobile
64,5,7,2023-01-07 07:08:00,desktop
64,1,7,2023-01-07 01:48:00,tablet
64,2,7,2023-01-07 00:43:00,tablet
143,3,7,2023-01-07 20:13:00,mobile
155,1,7,2023-01-07 15:11:00,tablet
155,5,7,2023-01-07 02:08:00,desktop
155,1,7,2023-01-07 20:11:00,mobile
155,3,7,2023-01-07 09:40:00,mobile
146,1,7,2023-01-07 16:16:00,desktop
146,1,7,2023-01-07 16:56:00,desktop
146,1,7,2023-01-07 05:36:00,tablet
146,3,7,2023-01-07 02:57:00,mobile
146,2,7,2023-01-07 15:33:00,desktop
185,3,7,2023-01-07 21:54:00,mobile
185,2,7,2023-01-07 04:27:00,desktop
120,1,7,2023-01-07 09:57:00,mobile
120,2,7,2023-01-07 04:30:00,desktop
120,5,7,2023-01-07 12:11:00,mobile
120,5,7,2023-01-07 00:33:00,mobile
92,5,7,2023-01-07 03:28:00,tablet
92,2,7,2023-01-07 04:29:00,desktop
92,1,7,2023-01-07 22:30:00,desktop
92,2,7,2023-01-07 14:51:00,mobile
92,3,7,2023-01-07 13:04:00,mobile
25,3,7,2023-01-07 01:25:00,mobile
25,4,7,2023-01-07 19:23:00,tablet
104,2,7,2023-01-07 23:06:00,mobile
104,3,7,2023-01-07 16:09:00,mobile
104,5,7,2023-01-07 15:25:00,tablet
56,3,7,2023-01-07 18:51:00,desktop
56,4,7,2023-01-07 07:49:00,tablet
56,4,7,2023-01-07 20:49:00,tablet
56,3,7,2023-01-07 06:26:00,mobile
56,3,7,2023-01-07 13:26:00,mobile
99,1,7,2023-01-07 21:50:00,tablet
99,2,7,2023-01-07 19:20:00,mobile
99,2,7,2023-01-07 16:14:00,tablet
99,1,7,2023-01-07 08:47:00,desktop
99,2,7,2023-01-07 20:39:00,desktop
28,5,7,2023-01-07 10:46:00,tablet
